order_id,user_id,status,num_of_item,total_sale_price,created_at,traffic_source
1199,8990,Complete,1,48.23,2024-10-01 23:19:44.055258,Email
1200,48974,Shipped,2,74.96,2024-10-02 02:25:18.008316,Email
1201,48187,Returned,1,12.73,2024-10-02 09:00:10.372670,Email
1202,9682,Complete,1,69.78,2024-10-02 16:41:09.155044,Organic
1203,10791,Complete,2,122.23,2024-10-02 19:35:37.516082,Email
1204,49925,Complete,2,65.97,2024-10-02 22:36:09.077262,Search
1205,28719,Complete,1,44.29,2024-10-03 12:09:59.485492,Search
1206,2533,Complete,1,37.06,2024-10-03 12:21:08.608106,Display
1207,25668,Complete,1,85.67,2024-10-04 09:28:24.548189,Search
1208,38010,Complete,1,40.2,2024-10-04 14:15:14.982391,Search
1209,5414,Returned,3,119.4,2024-10-04 22:21:11.348502,Search
1210,10792,Processing,2,63.72,2024-10-05 04:30:39.985721,Facebook
1211,17539,Shipped,1,47.66,2024-10-05 08:57:25.947299,Email
1212,19124,Returned,2,68.29,2024-10-05 13:05:37.299245,Organic
1213,12441,Complete,1,44.06,2024-10-05 15:39:28.556170,Facebook
1214,34341,Complete,1,23.7,2024-10-05 17:39:27.963881,Email
1215,18287,Complete,1,11.56,2024-10-06 06:20:49.817670,Organic
1216,25711,Cancelled,1,42.98,2024-10-06 11:33:41.810854,Search
1217,45849,Shipped,1,56.02,2024-10-06 14:17:01.919188,Search
1218,31943,Complete,1,47.81,2024-10-06 15:49:11.623406,Organic
1219,32479,Complete,1,46.56,2024-10-06 18:04:10.145406,Search
1220,14536,Cancelled,1,17.04,2024-10-07 11:39:35.851369,Email
1221,41264,Processing,4,236.97,2024-10-07 12:01:26.426602,Search
1222,46267,Returned,2,139.4,2024-10-07 18:36:01.115841,Email
1223,2527,Returned,1,44.83,2024-10-07 19:28:45.030934,Organic
1224,43004,Shipped,1,38.46,2024-10-08 03:01:59.711956,Email
1225,9767,Complete,1,13.02,2024-10-08 05:31:11.535816,Organic
1226,5328,Complete,1,76.03,2024-10-08 08:20:58.563195,Organic
1227,42252,Complete,1,26.7,2024-10-08 23:33:14.490768,Email
1228,40789,Shipped,1,14.28,2024-10-09 05:54:06.922423,Organic
1229,24839,Complete,2,82.68,2024-10-09 13:56:18.213600,Organic
1230,31511,Complete,2,104.07,2024-10-09 17:07:35.348030,Organic
1231,24095,Returned,2,83.65,2024-10-09 21:43:25.251217,Email
1232,13121,Complete,1,18.38,2024-10-10 02:30:59.088144,Search
1233,48227,Complete,1,23.36,2024-10-10 02:58:36.641630,Organic
1234,28115,Returned,1,14.05,2024-10-10 04:49:54.618574,Organic
1235,34362,Returned,2,36.95,2024-10-10 20:43:06.683343,Organic
1236,31824,Shipped,2,178.64,2024-10-10 22:14:27.362420,Email
1237,25142,Returned,1,31.63,2024-10-11 07:39:34.134218,Search
1238,37943,Complete,2,227.95,2024-10-11 14:19:15.185628,Search
1239,14916,Shipped,3,72.96,2024-10-12 05:55:46.934040,Search
1240,32846,Returned,3,101.68,2024-10-12 06:24:58.220560,Organic
1241,28634,Complete,2,113.23,2024-10-12 06:29:31.849920,Email
1242,49811,Returned,2,75.7,2024-10-12 07:20:13.367039,Organic
1243,46485,Complete,1,16.33,2024-10-12 14:31:26.081366,Display
1244,6207,Complete,1,49.63,2024-10-12 18:38:55.495795,Organic
1245,21723,Complete,1,35.16,2024-10-13 03:32:45.444200,Organic
1246,7197,Complete,2,97.33,2024-10-13 09:44:25.779872,Search
1247,32157,Complete,1,51.81,2024-10-13 12:52:07.703166,Organic
1248,26005,Complete,3,43.35,2024-10-13 16:42:30.885650,Email
1249,15550,Shipped,1,20.38,2024-10-14 00:57:29.502032,Email
1250,14603,Complete,1,16.2,2024-10-14 14:07:51.028161,Organic
1251,38397,Complete,1,40.49,2024-10-14 14:23:31.058655,Search
1252,25365,Returned,1,58.9,2024-10-14 16:40:13.762303,Search
1253,39397,Complete,4,123.38,2024-10-15 23:36:10.707363,Organic
1254,13748,Complete,4,115.96,2024-10-16 04:01:53.859098,Email
1255,37136,Complete,2,125.4,2024-10-16 12:20:40.921419,Display
1256,8467,Processing,1,117.99,2024-10-16 22:19:33.914604,Organic
1257,31175,Complete,4,176.25,2024-10-17 06:11:36.107880,Organic
1258,24752,Complete,3,95.77,2024-10-17 07:11:08.743640,Organic
1259,20857,Complete,2,76.38,2024-10-17 09:12:08.622702,Email
1260,19644,Complete,1,50.62,2024-10-17 14:22:42.372089,Email
1261,44515,Complete,1,58.9,2024-10-17 16:57:56.923065,Organic
1262,19667,Complete,2,87.94,2024-10-18 11:49:18.107529,Organic
1263,37453,Complete,3,143.67,2024-10-18 12:05:40.904650,Organic
1264,37021,Complete,1,28.44,2024-10-18 20:04:53.425979,Email
1265,39112,Returned,3,208.82,2024-10-19 10:10:11.606449,Search
1266,43466,Cancelled,1,49.16,2024-10-19 11:04:31.577931,Email
1267,8485,Complete,3,178.81,2024-10-19 12:35:24.819140,Organic
1268,24148,Returned,2,80.59,2024-10-19 16:47:12.814856,Facebook
1269,46537,Returned,1,49.28,2024-10-19 21:14:12.323389,Search
1270,6013,Returned,1,36.08,2024-10-19 22:19:01.305800,Organic
1271,12996,Complete,1,50.5,2024-10-21 07:35:10.134433,Email
1272,5085,Complete,3,82.11,2024-10-21 15:50:14.062445,Search
1273,15659,Complete,2,117.21,2024-10-21 16:54:17.509883,Search
1274,9949,Shipped,1,24.69,2024-10-22 05:00:18.178102,Display
1275,19624,Returned,2,61.04,2024-10-22 07:16:17.508189,Search
1276,45615,Complete,1,103.81,2024-10-22 08:45:32.800085,Search
1277,37671,Returned,1,27.46,2024-10-22 11:53:15.381752,Facebook
1278,5420,Complete,3,116.79,2024-10-22 12:28:36.233382,Search
1279,45921,Complete,2,89.42,2024-10-22 21:33:38.245340,Organic
1280,33253,Shipped,1,62.54,2024-10-22 23:03:04.870523,Search
1281,43436,Cancelled,1,136.86,2024-10-23 18:04:55.736665,Organic
1282,17838,Returned,1,21.97,2024-10-23 19:32:26.688512,Email
1283,21537,Complete,1,57.76,2024-10-23 20:23:58.131430,Display
1284,21118,Complete,1,28.66,2024-10-23 21:34:10.878851,Search
1285,20622,Complete,2,68.15,2024-10-24 02:47:03.396353,Display
1286,35766,Shipped,2,70.72,2024-10-24 13:45:31.207167,Organic
1287,11353,Complete,1,47.74,2024-10-24 15:13:04.341118,Organic
1288,33197,Shipped,2,114.63,2024-10-24 19:07:49.985012,Organic
1289,38984,Shipped,1,72.84,2024-10-25 00:04:56.131110,Search
1290,34327,Shipped,1,23.21,2024-10-25 20:46:54.662923,Organic
1291,44321,Complete,2,129.82,2024-10-25 21:01:21.351359,Search
1292,39359,Complete,4,105.52,2024-10-25 23:51:36.069503,Facebook
1293,46004,Processing,4,141.64,2024-10-26 04:02:45.449562,Email
1294,24684,Complete,1,30.62,2024-10-26 11:10:18.573117,Display
1295,42463,Returned,1,27.91,2024-10-26 17:03:56.735446,Organic
1296,25848,Complete,2,94.48,2024-10-26 23:05:14.223728,Organic
1297,42720,Processing,4,182.84,2024-10-26 23:42:50.701840,Organic
1298,19463,Complete,2,29.56,2024-10-26 23:42:58.048605,Facebook
1299,47975,Returned,4,247.91,2024-10-27 06:20:39.219505,Organic
1300,5929,Complete,1,14.28,2024-10-27 10:10:12.860738,Email
1301,11426,Complete,1,62.61,2024-10-27 15:29:42.065015,Email
1302,46521,Returned,1,41.95,2024-10-27 17:09:57.819265,Email
1303,37067,Processing,2,67.06,2024-10-28 15:19:46.963160,Email
1304,7265,Returned,1,16.92,2024-10-28 17:05:38.815437,Search
1305,10504,Returned,1,31.8,2024-10-28 19:52:14.317188,Organic
1306,35584,Returned,1,83.02,2024-10-29 03:07:36.724746,Email
1307,7507,Shipped,1,57.5,2024-10-29 06:12:40.786106,Organic
1308,40337,Complete,1,23.02,2024-10-29 09:28:38.497134,Organic
1309,31699,Complete,2,43.33,2024-10-29 10:30:48.861278,Search
1310,44968,Returned,1,17.5,2024-10-29 15:06:29.329086,Organic
1311,41902,Complete,1,8.85,2024-10-29 15:50:05.356777,Display
1312,43198,Complete,2,81.43,2024-10-29 18:31:49.507172,Search
1313,44312,Shipped,1,11.76,2024-10-30 05:40:14.723145,Organic
1314,12665,Complete,1,21.32,2024-10-30 11:41:48.539639,Search
1315,26285,Complete,1,21.87,2024-10-30 12:49:27.031981,Organic
1316,20349,Complete,2,63.75,2024-10-30 14:09:59.818616,Search
1317,18371,Complete,2,115.61,2024-10-30 21:19:07.653346,Email
1318,685,Complete,3,163.76,2024-10-31 00:26:36.690119,Facebook
1319,15960,Complete,1,29.39,2024-11-01 08:49:07.588314,Search
1320,16102,Complete,3,82.65,2024-11-01 14:46:46.480963,Organic
1321,41863,Processing,2,96.97,2024-11-01 23:27:05.060615,Email
1322,4840,Complete,2,64.37,2024-11-02 04:17:59.816055,Search
1323,8343,Complete,1,34.51,2024-11-02 11:46:29.177439,Organic
1324,41942,Complete,1,26.46,2024-11-02 13:30:40.841692,Search
1325,11579,Shipped,1,26.53,2024-11-03 04:35:54.098100,Facebook
1326,47536,Returned,3,55.15,2024-11-03 09:01:33.831423,Organic
1327,25733,Complete,3,157.74,2024-11-03 14:00:32.519998,Organic
1328,21647,Processing,1,9.88,2024-11-03 16:03:23.935915,Search
1329,44525,Complete,2,116.39,2024-11-04 01:01:30.652450,Search
1330,30956,Complete,2,73.98,2024-11-04 01:48:40.903569,Search
1331,20596,Shipped,2,111.76,2024-11-04 05:06:56.324583,Email
1332,45956,Returned,2,78.38,2024-11-04 09:11:06.110181,Email
1333,42541,Returned,1,14.84,2024-11-04 13:03:39.494923,Email
1334,17982,Returned,1,150.37,2024-11-04 23:38:09.727632,Email
1335,16269,Complete,1,22.14,2024-11-05 00:52:08.289423,Facebook
1336,34055,Cancelled,4,189.06,2024-11-05 01:29:13.863222,Organic
1337,8220,Complete,1,12.52,2024-11-05 04:42:54.229313,Search
1338,18418,Complete,2,102.56,2024-11-05 10:14:21.796203,Organic
1339,43101,Complete,1,81.37,2024-11-05 13:46:06.100297,Search
1340,44383,Complete,1,43.92,2024-11-05 15:02:09.125470,Display
1341,27954,Complete,1,33.63,2024-11-05 16:43:30.771234,Organic
1342,28846,Shipped,2,86.31,2024-11-05 22:46:02.841010,Email
1343,17877,Complete,2,44.99,2024-11-06 02:33:48.980842,Organic
1344,31714,Processing,3,101.64,2024-11-06 03:10:57.478051,Search
1345,35881,Complete,2,70.38,2024-11-06 04:11:17.816865,Organic
1346,19253,Returned,4,206.13,2024-11-06 05:02:24.684159,Email
1347,13725,Complete,1,18.17,2024-11-06 08:01:17.890265,Email
1348,4319,Complete,1,57.39,2024-11-06 14:50:11.399469,Organic
1349,15626,Complete,1,31.62,2024-11-07 06:32:34.497963,Organic
1350,49652,Complete,2,37.9,2024-11-07 06:56:23.881196,Facebook
1351,7310,Complete,1,101.67,2024-11-07 10:18:28.139205,Search
1352,1031,Complete,3,121.74,2024-11-08 13:13:21.706000,Search
1353,15384,Complete,2,78.98,2024-11-08 15:51:25.413005,Facebook
1354,22664,Complete,4,209.75,2024-11-08 20:17:13.634328,Email
1355,21833,Complete,1,9.56,2024-11-08 22:09:56.445218,Organic
1356,23992,Complete,1,63.16,2024-11-09 01:23:29.861774,Facebook
1357,32709,Complete,1,31.53,2024-11-09 02:26:56.711378,Email
1358,43568,Cancelled,1,58.51,2024-11-09 08:12:41.860120,Search
1359,13582,Cancelled,3,152.92,2024-11-09 17:27:41.679303,Organic
1360,42891,Complete,3,128.2,2024-11-10 01:35:43.795378,Organic
1361,13575,Complete,2,74.3,2024-11-10 03:31:40.564662,Search
1362,31789,Complete,2,40.24,2024-11-10 05:50:13.323336,Search
1363,41703,Returned,1,22.73,2024-11-10 11:01:33.468841,Facebook
1364,38070,Complete,2,74.88,2024-11-10 11:24:09.782772,Search
1365,39788,Complete,4,239.72,2024-11-10 12:59:56.958954,Search
1366,25999,Shipped,2,50.22,2024-11-10 17:49:49.113928,Organic
1367,33691,Complete,1,46.33,2024-11-10 19:50:32.791552,Organic
1368,30379,Complete,1,17.03,2024-11-10 20:25:25.693263,Email
1369,28734,Complete,3,67.51,2024-11-10 22:42:31.543296,Search
1370,2743,Complete,1,36.48,2024-11-10 23:28:07.801093,Email
1371,9333,Cancelled,4,143.69,2024-11-11 00:16:05.680615,Organic
1372,18371,Complete,1,22.58,2024-11-11 11:30:29.398847,Email
1373,21028,Returned,1,16.26,2024-11-11 11:57:23.352622,Organic
1374,13654,Complete,2,91.71,2024-11-11 13:29:56.807594,Facebook
1375,39189,Complete,2,61.95,2024-11-11 13:51:22.797644,Email
1376,38014,Returned,4,142.01,2024-11-11 18:40:02.214467,Organic
1377,25157,Complete,1,52.68,2024-11-11 19:57:08.585878,Facebook
1378,26652,Processing,1,50.18,2024-11-12 15:17:39.816764,Organic
1379,30744,Complete,1,22.42,2024-11-12 23:02:36.181501,Search
1380,1563,Returned,2,60.36,2024-11-13 05:32:04.124355,Organic
1381,1101,Complete,3,84.11,2024-11-13 06:06:00.850772,Email
1382,22165,Complete,1,13.31,2024-11-13 23:45:09.621784,Organic
1383,7983,Shipped,2,61.39,2024-11-14 00:25:24.825604,Organic
1384,34684,Shipped,3,155.57,2024-11-14 09:37:17.125282,Organic
1385,36600,Returned,1,46.06,2024-11-14 11:30:10.275150,Search
1386,45168,Returned,1,92.0,2024-11-14 13:56:57.834252,Email
1387,31189,Returned,1,23.1,2024-11-14 19:35:40.134022,Organic
1388,3355,Processing,1,41.12,2024-11-14 22:27:52.056615,Organic
1389,1519,Processing,1,31.85,2024-11-15 02:12:05.943048,Search
1390,25325,Complete,1,49.33,2024-11-15 05:17:52.178053,Email
1391,40685,Complete,1,18.72,2024-11-15 06:24:59.727310,Organic
1392,45613,Returned,2,47.83,2024-11-15 06:33:33.510148,Organic
1393,26351,Complete,1,53.98,2024-11-15 16:34:34.086779,Facebook
1394,12810,Processing,1,47.78,2024-11-15 22:39:55.273829,Organic
1395,31478,Complete,3,118.0,2024-11-15 23:34:25.334985,Organic
1396,22307,Shipped,3,163.37,2024-11-16 00:38:51.902493,Organic
1397,48295,Complete,1,12.41,2024-11-16 05:27:28.015677,Search
1398,5566,Complete,2,129.44,2024-11-16 05:56:35.861519,Organic
1399,27330,Returned,2,45.02,2024-11-16 06:07:46.961555,Facebook
1400,17217,Shipped,2,83.49,2024-11-16 08:58:54.587378,Search
1401,42031,Complete,2,59.61,2024-11-16 13:26:47.768539,Organic
1402,194,Complete,1,63.0,2024-11-16 16:46:23.802425,Email
1403,36658,Complete,2,231.53,2024-11-16 17:42:44.757917,Email
1404,893,Complete,2,102.72,2024-11-16 22:56:41.784303,Search
1405,32387,Complete,2,62.0,2024-11-17 00:22:13.760080,Search
1406,36084,Complete,3,102.97,2024-11-17 04:36:35.357689,Organic
1407,21981,Shipped,1,41.1,2024-11-17 19:03:03.141436,Organic
1408,18774,Complete,1,26.07,2024-11-18 02:51:55.696715,Search
1409,10525,Complete,2,84.03,2024-11-18 09:27:18.504680,Search
1410,25982,Cancelled,2,70.13,2024-11-18 13:36:19.302595,Facebook
1411,10459,Returned,1,124.08,2024-11-18 15:17:32.135717,Search
1412,47545,Returned,1,76.67,2024-11-18 17:45:57.902721,Organic
1413,49958,Complete,1,21.34,2024-11-18 18:29:50.421939,Organic
1414,13701,Complete,2,158.82,2024-11-18 22:01:24.588741,Organic
1415,11356,Returned,1,29.91,2024-11-19 00:32:17.212570,Email
1416,38093,Complete,1,80.31,2024-11-19 05:06:33.307155,Display
1417,46119,Complete,2,82.68,2024-11-19 06:28:30.989888,Organic
1418,5059,Complete,2,52.13,2024-11-19 08:41:02.925140,Organic
1419,33125,Complete,1,17.36,2024-11-19 09:59:01.213878,Search
1420,42054,Processing,1,75.78,2024-11-19 17:22:15.455328,Organic
1421,47740,Complete,3,100.93,2024-11-20 05:03:46.669898,Organic
1422,47590,Returned,2,78.49,2024-11-20 17:29:26.010065,Search
1423,23021,Complete,1,27.84,2024-11-21 00:01:38.407257,Organic
1424,12198,Complete,2,61.6,2024-11-21 04:08:13.717053,Email
1425,28158,Complete,2,116.51,2024-11-21 08:21:54.148627,Email
1426,26624,Cancelled,1,94.52,2024-11-21 08:52:31.065813,Organic
1427,346,Complete,2,75.83,2024-11-21 10:16:23.206248,Search
1428,16144,Complete,1,74.18,2024-11-21 11:48:20.741878,Search
1429,9125,Complete,1,16.82,2024-11-21 22:39:26.901641,Organic
1430,15100,Complete,2,110.56,2024-11-21 23:32:19.936211,Organic
1431,28690,Complete,1,12.68,2024-11-22 04:49:53.659063,Email
1432,3798,Complete,2,80.11,2024-11-22 06:08:39.729659,Organic
1433,32351,Returned,4,149.02,2024-11-22 09:45:35.484103,Email
1434,414,Cancelled,1,16.86,2024-11-22 17:21:53.810458,Email
1435,17135,Processing,1,18.32,2024-11-23 06:56:33.376541,Organic
1436,20901,Returned,1,18.91,2024-11-23 17:19:57.334712,Email
1437,41686,Returned,3,139.47,2024-11-24 00:59:43.641634,Email
1438,35746,Complete,3,54.95,2024-11-24 15:21:40.654672,Email
1439,10849,Returned,1,51.52,2024-11-24 16:53:01.230039,Email
1440,29848,Shipped,1,57.73,2024-11-24 23:52:29.090320,Email
1441,966,Processing,1,54.06,2024-11-25 05:25:09.482718,Email
1442,48679,Returned,1,29.87,2024-11-25 07:42:49.444849,Organic
1443,8115,Complete,4,142.89,2024-11-25 18:57:37.171877,Email
1444,32018,Returned,1,11.37,2024-11-25 19:09:37.467372,Search
1445,48666,Complete,1,14.81,2024-11-25 22:27:22.144068,Organic
1446,45427,Complete,1,13.53,2024-11-25 22:53:01.407952,Search
1447,23699,Returned,1,23.96,2024-11-26 03:22:30.065828,Organic
1448,2361,Returned,2,62.83,2024-11-26 04:50:18.121844,Organic
1449,39628,Complete,1,63.89,2024-11-26 21:49:16.915967,Display
1450,26042,Returned,2,125.84,2024-11-26 23:00:48.499578,Organic
1451,3841,Shipped,2,30.91,2024-11-27 06:18:42.390949,Email
1452,25022,Processing,1,46.69,2024-11-27 15:10:30.724697,Search
1453,26701,Complete,2,60.19,2024-11-27 16:09:54.802695,Email
1454,23316,Returned,1,23.28,2024-11-28 05:37:55.377896,Email
1455,48817,Shipped,3,121.75,2024-11-28 06:01:06.844667,Organic
1456,5378,Shipped,1,12.57,2024-11-28 07:58:26.159045,Email
1457,38505,Returned,1,37.87,2024-11-28 09:41:47.976075,Facebook
1458,11168,Complete,1,44.08,2024-11-28 12:04:50.044106,Search
1459,2044,Cancelled,1,11.94,2024-11-28 17:54:46.370181,Organic
1460,9549,Complete,1,13.8,2024-11-28 22:00:58.423380,Search
1461,10373,Complete,2,155.25,2024-11-28 22:43:26.539455,Search
1462,16762,Cancelled,1,18.19,2024-11-29 01:28:22.401580,Facebook
1463,20976,Returned,2,81.37,2024-11-29 02:42:17.585279,Search
1464,35212,Complete,1,61.15,2024-11-29 05:42:43.234139,Facebook
1465,13012,Shipped,1,36.57,2024-11-29 07:14:15.504089,Facebook
1466,26445,Complete,2,57.67,2024-11-29 15:39:19.615161,Organic
1467,20554,Returned,2,73.78,2024-11-29 16:06:36.109690,Email
1468,43484,Complete,1,27.44,2024-11-29 20:24:24.141467,Organic
1469,46581,Complete,1,34.92,2024-11-29 20:47:15.941046,Email
1470,9946,Complete,2,57.13,2024-11-29 20:53:40.302245,Facebook
1471,21299,Complete,2,135.18,2024-11-29 21:02:42.885922,Email
1472,37783,Shipped,1,38.42,2024-11-30 02:40:03.239513,Organic
1473,7361,Processing,2,63.98,2024-11-30 05:42:40.738895,Organic
1474,49648,Processing,4,107.67,2024-11-30 06:14:14.987990,Facebook
1475,39738,Complete,1,31.32,2024-11-30 06:18:32.683592,Facebook
1476,48593,Complete,1,21.22,2024-11-30 11:38:00.330836,Email
1477,26909,Returned,1,58.33,2024-11-30 12:45:25.638973,Search
1478,30429,Returned,3,183.35,2024-11-30 18:49:34.671692,Search
1479,36995,Shipped,1,41.87,2024-11-30 18:54:32.304232,Search
1480,20545,Returned,1,20.09,2024-11-30 21:17:46.377767,Facebook
1481,21664,Complete,4,128.74,2024-11-30 21:52:25.953157,Search
1482,11976,Returned,2,113.75,2024-12-01 02:31:24.467856,Facebook
1483,43114,Complete,1,32.78,2024-12-01 10:01:33.344483,Facebook
1484,43013,Returned,1,97.15,2024-12-01 11:46:44.507024,Email
1485,46662,Complete,3,97.87,2024-12-01 13:05:57.848348,Email
1486,22575,Returned,2,250.97,2024-12-01 14:47:57.942634,Organic
1487,38787,Cancelled,2,58.49,2024-12-01 17:24:59.217817,Search
1488,43766,Complete,2,47.41,2024-12-01 21:12:51.865244,Email
1489,4084,Complete,1,51.11,2024-12-02 06:12:04.526901,Email
1490,29880,Complete,1,38.7,2024-12-02 07:14:53.677466,Display
1491,26170,Shipped,1,16.1,2024-12-02 17:05:35.243312,Organic
1492,22998,Returned,1,30.16,2024-12-02 19:08:09.303438,Organic
1493,1236,Complete,2,125.71,2024-12-02 20:13:17.102336,Facebook
1494,2525,Returned,2,60.06,2024-12-02 23:21:48.755028,Search
1495,26311,Cancelled,2,93.98,2024-12-02 23:54:15.874110,Search
1496,15725,Complete,2,93.74,2024-12-03 01:48:16.720135,Organic
1497,35736,Complete,1,26.27,2024-12-03 08:19:05.939904,Organic
1498,29563,Returned,2,76.0,2024-12-03 11:04:57.823291,Organic
1499,34672,Complete,1,14.71,2024-12-03 15:49:42.261698,Search
1500,11800,Complete,3,114.77,2024-12-03 16:20:15.890679,Search
1501,24917,Returned,1,15.74,2024-12-03 16:55:20.770797,Email
1502,43717,Cancelled,1,43.05,2024-12-03 18:08:09.006399,Email
1503,12685,Complete,1,28.61,2024-12-03 19:03:18.480610,Facebook
1504,26314,Returned,2,83.54,2024-12-03 20:21:46.348280,Email
1505,36554,Complete,1,78.05,2024-12-03 20:33:40.722986,Organic
1506,14258,Complete,1,40.14,2024-12-04 00:03:10.903671,Search
1507,41315,Returned,1,38.66,2024-12-04 16:18:09.754876,Search
1508,27173,Shipped,1,22.25,2024-12-04 18:03:49.489231,Email
1509,41997,Shipped,1,112.25,2024-12-04 20:11:36.986403,Email
1510,48868,Returned,2,54.47,2024-12-04 22:05:08.738546,Search
1511,8654,Processing,1,55.04,2024-12-04 23:39:00.296380,Search
1512,31934,Complete,2,76.2,2024-12-05 00:09:14.281454,Facebook
1513,16981,Complete,1,14.01,2024-12-05 01:02:05.820509,Search
1514,19711,Processing,4,145.99,2024-12-05 06:55:43.185888,Organic
1515,4689,Returned,2,196.32,2024-12-05 10:51:46.240527,Facebook
1516,19167,Complete,1,78.1,2024-12-05 14:39:18.613964,Search
1517,30234,Complete,1,21.18,2024-12-05 14:54:11.440024,Organic
1518,29565,Complete,1,17.71,2024-12-05 15:54:06.271820,Organic
1519,19942,Returned,3,199.08,2024-12-05 18:37:57.588957,Search
1520,12102,Returned,2,121.8,2024-12-05 20:39:02.658003,Email
1521,1413,Returned,2,71.87,2024-12-05 22:36:02.416315,Organic
1522,33519,Complete,1,23.48,2024-12-05 22:41:30.799461,Search
1523,49929,Complete,3,145.01,2024-12-06 01:40:58.346922,Organic
1524,8892,Returned,2,158.57,2024-12-06 01:43:11.053983,Search
1525,27671,Complete,3,103.05,2024-12-06 06:15:32.502826,Facebook
1526,11311,Complete,3,137.97,2024-12-06 10:22:07.814131,Organic
1527,43665,Complete,1,8.87,2024-12-06 10:39:34.859281,Facebook
1528,23530,Returned,1,62.26,2024-12-06 15:08:01.171247,Organic
1529,666,Returned,3,199.05,2024-12-06 16:14:38.322190,Search
1530,28330,Processing,1,33.89,2024-12-06 22:48:09.981882,Organic
1531,44296,Complete,1,100.16,2024-12-07 07:31:20.201584,Display
1532,30538,Returned,3,259.77,2024-12-07 18:05:22.326121,Organic
1533,45262,Complete,4,137.94,2024-12-07 19:08:45.276819,Organic
1534,10709,Complete,1,97.13,2024-12-08 02:30:35.415228,Email
1535,48469,Complete,1,26.54,2024-12-08 04:08:49.725498,Email
1536,27341,Complete,1,74.47,2024-12-08 05:16:45.961202,Email
1537,40183,Complete,2,61.91,2024-12-08 05:50:50.463028,Organic
1538,26415,Returned,1,21.48,2024-12-08 06:39:43.527841,Organic
1539,22703,Shipped,2,67.41,2024-12-08 11:08:24.261990,Search
1540,32051,Complete,2,76.15,2024-12-08 12:45:14.839562,Facebook
1541,48301,Complete,2,47.59,2024-12-08 15:49:40.739220,Organic
1542,28933,Returned,3,93.4,2024-12-09 03:30:16.660514,Facebook
1543,36537,Complete,1,83.63,2024-12-09 10:26:08.509699,Email
1544,9588,Complete,1,61.75,2024-12-09 14:28:48.172113,Facebook
1545,34025,Returned,1,14.51,2024-12-09 15:03:38.598303,Organic
1546,48305,Complete,1,30.52,2024-12-09 15:05:29.281412,Search
1547,49268,Complete,1,10.45,2024-12-09 18:24:47.047098,Organic
1548,10886,Complete,4,83.01,2024-12-10 01:22:38.478416,Organic
1549,4009,Shipped,1,68.49,2024-12-10 06:26:02.279184,Organic
1550,18767,Shipped,1,16.59,2024-12-10 07:23:22.726589,Email
1551,31612,Complete,1,61.31,2024-12-10 12:20:28.076103,Organic
1552,40639,Shipped,1,54.82,2024-12-10 12:39:25.344937,Search
1553,45470,Complete,2,122.71,2024-12-10 14:42:28.533443,Organic
1554,32987,Complete,4,170.05,2024-12-10 16:00:23.148971,Search
1555,47435,Returned,1,17.2,2024-12-10 16:22:02.600387,Email
1556,4260,Processing,1,37.46,2024-12-10 17:42:59.051936,Organic
1557,6440,Complete,3,100.04,2024-12-10 21:52:30.272633,Organic
1558,39130,Processing,1,27.37,2024-12-10 23:29:55.132341,Facebook
1559,48416,Complete,2,81.7,2024-12-11 02:13:06.757213,Organic
1560,8726,Returned,1,21.05,2024-12-11 09:24:57.160963,Organic
1561,42997,Complete,2,160.85,2024-12-11 19:04:17.522104,Facebook
1562,36037,Returned,3,139.62,2024-12-11 19:08:14.649756,Display
1563,37452,Complete,1,51.46,2024-12-12 00:07:32.074356,Email
1564,2762,Returned,2,40.82,2024-12-12 00:47:40.370181,Facebook
1565,26806,Processing,1,83.51,2024-12-12 11:02:48.280405,Search
1566,4655,Complete,1,67.44,2024-12-12 14:51:06.642181,Facebook
1567,19230,Complete,1,46.75,2024-12-12 17:57:05.111509,Facebook
1568,18305,Cancelled,4,101.17,2024-12-13 04:48:00.272635,Email
1569,6589,Shipped,2,96.45,2024-12-13 05:30:43.896876,Organic
1570,7092,Shipped,2,102.9,2024-12-13 17:29:09.695258,Organic
1571,213,Complete,2,35.4,2024-12-13 18:11:40.705592,Display
1572,15637,Complete,2,44.79,2024-12-14 02:21:03.279530,Organic
1573,12889,Complete,1,9.17,2024-12-14 03:31:15.254772,Organic
1574,28802,Returned,2,131.77,2024-12-14 14:55:39.240865,Organic
1575,16910,Cancelled,1,51.79,2024-12-14 16:12:18.696544,Search
1576,38937,Complete,3,72.02,2024-12-15 04:30:27.146274,Search
1577,1780,Processing,1,50.37,2024-12-15 10:25:35.807888,Email
1578,16412,Cancelled,1,168.09,2024-12-15 17:51:29.843957,Organic
1579,29679,Processing,1,21.49,2024-12-16 01:37:07.662074,Organic
1580,3087,Shipped,1,88.2,2024-12-16 07:24:10.725042,Search
1581,26258,Complete,1,33.85,2024-12-16 12:10:35.889755,Email
1582,49884,Returned,1,41.15,2024-12-16 12:53:37.084107,Search
1583,28885,Complete,2,82.98,2024-12-16 13:41:00.119268,Email
1584,2462,Complete,1,9.14,2024-12-16 14:11:48.149718,Organic
1585,41263,Shipped,2,115.64,2024-12-16 20:07:59.157925,Organic
1586,40087,Complete,2,96.74,2024-12-16 23:30:12.709330,Search
1587,24185,Complete,2,49.81,2024-12-17 09:18:14.384342,Display
1588,20155,Complete,3,288.24,2024-12-17 09:34:27.871266,Organic
