user_id,age,gender,country,state,traffic_source,created_at
44094,35,M,United States,VA,Organic,2024-02-29 00:29:04.743687
44095,26,M,United States,MO,Search,2023-03-26 21:23:04.751668
44096,37,F,United States,NC,Organic,2023-10-02 02:14:58.779542
44097,42,M,Germany,,Search,2023-02-06 15:07:46.215313
44098,28,M,United States,IN,Email,2024-05-11 16:13:22.530049
44099,42,M,United States,MD,Organic,2024-11-25 11:02:52.149868
44100,31,F,United States,GA,Organic,2023-03-27 11:27:13.750739
44101,36,M,United States,WI,Organic,2024-09-07 13:31:16.968131
44102,42,F,United States,MA,Organic,2023-11-29 18:03:48.304176
44103,22,M,Germany,,Facebook,2023-09-29 04:16:49.648671
44104,34,F,United States,TN,Search,2024-05-16 20:48:01.051473
44105,27,F,United States,IL,Organic,2023-06-17 01:31:15.814941
44106,36,F,United States,PA,Organic,2024-01-14 05:01:23.970924
44107,64,M,United Kingdom,,Email,2023-05-11 14:21:49.038745
44108,45,M,United States,GA,Email,2023-03-17 03:45:58.952277
44109,34,M,Germany,,Facebook,2023-05-03 03:53:40.879203
44110,54,F,United States,NJ,Organic,2024-06-26 03:52:03.503739
44111,27,F,United Kingdom,,Organic,2024-09-19 02:42:28.967646
44112,31,F,United States,TX,Email,2024-08-27 07:26:23.982072
44113,23,F,United Kingdom,,Facebook,2023-02-17 12:02:01.451563
44114,45,M,United States,MA,Search,2024-03-05 21:03:38.101412
44115,28,M,United States,CA,Organic,2023-12-10 05:57:25.054135
44116,64,M,United States,MO,Facebook,2024-06-26 22:22:57.659879
44117,30,F,United States,VA,Search,2024-02-28 03:52:52.121660
44118,39,M,United States,TN,Organic,2024-11-10 16:03:55.330462
44119,18,M,United States,VA,Search,2024-07-31 20:32:13.184771
44120,33,F,United States,IN,Organic,2024-08-09 10:35:16.567275
44121,30,M,United Kingdom,,Email,2023-04-08 09:29:58.858432
44122,31,F,United States,MI,Search,2024-03-27 08:01:42.356351
44123,24,M,United States,TN,Email,2024-06-06 04:14:33.899489
44124,56,M,United States,IN,Facebook,2024-04-26 19:27:40.101779
44125,32,M,United States,WI,Facebook,2023-07-08 10:19:56.636237
44126,26,F,United States,GA,Email,2023-09-04 16:24:14.171076
44127,18,M,United States,PA,Organic,2023-03-30 10:40:47.274580
44128,21,F,United States,MI,Search,2024-09-30 14:59:35.575052
44129,70,F,United States,WA,Search,2023-11-08 01:02:29.179387
44130,49,F,Canada,,Search,2024-04-28 23:06:57.277288
44131,48,M,Germany,,Search,2024-11-27 00:24:19.259150
44132,44,F,United States,CA,Email,2023-09-06 05:38:21.691467
44133,32,F,United States,TX,Email,2024-03-30 03:02:50.620229
44134,34,M,United States,FL,Search,2024-07-22 09:25:50.974665
44135,51,F,United States,MD,Email,2024-06-18 06:50:52.932054
44136,39,F,United States,MA,Search,2023-10-20 23:20:44.134329
44137,48,M,United States,FL,Facebook,2023-02-22 00:28:36.765000
44138,27,F,United States,IN,Organic,2023-09-14 05:41:07.488807
44139,22,F,United States,NY,Display,2024-02-05 10:42:15.885561
44140,38,F,United States,WA,Search,2024-03-21 13:44:22.333957
44141,22,F,United States,MI,Display,2023-01-04 22:04:52.362545
44142,36,M,United States,NY,Search,2024-07-06 01:16:27.318271
44143,54,M,United States,NY,Organic,2023-07-13 01:27:39.361439
44144,44,F,United States,TN,Organic,2024-07-17 13:55:05.607701
44145,39,M,United States,FL,Organic,2024-10-26 11:40:37.147327
44146,50,F,United States,WA,Facebook,2024-02-20 09:32:59.333046
44147,56,M,United States,IL,Search,2024-08-21 05:01:06.207186
44148,30,F,United States,AZ,Search,2023-05-30 04:16:53.411009
44149,41,F,United States,TN,Facebook,2023-10-16 17:24:35.060235
44150,43,F,United States,TN,Search,2023-08-05 03:09:13.978702
44151,29,M,United States,NC,Facebook,2023-12-30 05:39:07.782193
44152,23,F,United States,FL,Facebook,2023-08-23 01:03:15.671322
44153,39,M,United States,NY,Email,2024-07-31 05:30:40.372111
44154,33,F,United States,IL,Organic,2023-10-19 14:29:11.086815
44155,39,M,United States,MI,Organic,2023-06-26 19:50:36.280071
44156,40,F,United States,TX,Search,2023-06-06 15:51:45.228921
44157,45,F,United States,WI,Organic,2023-03-20 18:02:57.379431
44158,31,M,United States,WI,Facebook,2024-07-07 15:46:43.003267
44159,59,F,United States,NC,Search,2023-09-21 10:03:21.033936
44160,48,F,United States,VA,Organic,2024-05-01 07:01:16.336047
44161,39,M,United States,NY,Search,2023-08-02 05:13:01.281963
44162,27,M,United States,MA,Email,2024-01-14 07:15:05.139107
44163,34,M,United States,MI,Facebook,2024-08-16 07:43:57.337770
44164,22,M,Canada,,Email,2024-05-28 06:01:04.892969
44165,26,F,United Kingdom,,Email,2023-01-01 17:32:26.007448
44166,61,M,United States,GA,Facebook,2023-01-07 19:08:00.081009
44167,59,M,United States,PA,Email,2023-02-24 17:02:26.406941
44168,44,M,United States,VA,Facebook,2024-03-19 19:18:17.158427
44169,54,F,United States,IL,Facebook,2023-04-08 14:02:55.556347
44170,43,M,United States,TN,Organic,2024-07-14 06:36:24.629446
44171,26,M,France,,Organic,2023-07-20 15:16:53.973066
44172,18,F,United States,IL,Organic,2023-02-20 05:06:04.704250
44173,49,F,United States,VA,Organic,2023-12-12 06:46:01.748621
44174,39,F,United States,PA,Search,2023-09-28 15:49:59.955036
44175,59,M,United States,MO,Display,2023-01-16 00:57:16.579013
44176,53,F,United Kingdom,,Organic,2023-03-14 19:38:32.343241
44177,38,F,United States,MO,Email,2023-10-14 16:00:21.598375
44178,18,F,United States,MA,Organic,2024-01-03 11:51:52.050655
44179,36,M,United States,WI,Search,2024-11-22 11:46:53.790623
44180,34,M,United Kingdom,,Email,2023-02-02 13:12:39.222700
44181,26,M,United States,MD,Facebook,2023-04-04 10:46:08.743749
44182,32,F,United States,MO,Display,2023-03-23 09:19:01.275367
44183,58,M,United States,AZ,Search,2024-01-07 23:48:12.024267
44184,31,F,Germany,,Display,2023-04-18 05:21:39.753008
44185,50,M,United States,GA,Facebook,2024-01-29 23:00:16.679074
44186,60,M,United States,PA,Search,2023-04-30 01:35:48.188335
44187,43,M,United States,WA,Organic,2023-05-30 20:12:01.759193
44188,31,M,United States,WI,Facebook,2023-11-26 20:49:00.322221
44189,53,F,United Kingdom,,Display,2024-11-01 08:51:17.448575
44190,65,F,United States,TN,Search,2024-02-20 10:22:26.778755
44191,45,F,United States,OH,Email,2023-12-23 01:11:14.080838
44192,41,M,United States,WA,Organic,2024-06-07 20:46:09.585787
44193,20,F,United States,GA,Facebook,2023-05-24 08:31:26.354246
44194,49,F,United States,NY,Email,2023-03-23 21:37:55.194346
44195,34,F,United States,IN,Search,2024-04-11 22:02:46.051433
44196,47,F,United States,GA,Facebook,2024-10-27 01:03:05.284881
44197,39,F,United States,MI,Search,2024-05-23 07:13:56.327239
44198,53,F,United States,IL,Organic,2023-06-05 20:43:40.598349
44199,28,M,Australia,,Display,2024-01-22 21:05:11.530236
44200,49,F,United States,NY,Organic,2023-04-13 21:54:53.058022
44201,54,F,United States,PA,Facebook,2024-04-12 01:00:23.449689
44202,53,F,United Kingdom,,Search,2024-02-13 14:34:37.428907
44203,28,F,United States,GA,Organic,2024-04-24 17:26:39.538122
44204,28,M,United States,NC,Organic,2023-07-03 03:32:20.120700
44205,18,M,United States,IN,Facebook,2024-07-28 00:38:28.498534
44206,46,F,United States,MI,Organic,2023-08-03 00:37:32.443046
44207,18,F,United States,NC,Organic,2024-01-08 02:49:07.755499
44208,49,F,United States,WI,Search,2024-04-01 11:56:33.532466
44209,34,F,United States,GA,Search,2024-11-06 05:11:30.964423
44210,18,F,United States,PA,Search,2024-02-06 02:51:11.499846
44211,36,F,United States,WA,Email,2024-05-03 19:41:07.839850
44212,43,M,United States,FL,Facebook,2024-05-11 09:46:50.267624
44213,59,M,Australia,,Email,2023-07-02 19:59:30.971860
44214,59,F,United States,MO,Organic,2023-03-13 15:35:01.253115
44215,62,M,France,,Organic,2023-08-05 16:59:34.834737
44216,43,F,United States,MI,Search,2023-07-11 22:28:49.031661
44217,35,F,United States,NC,Facebook,2024-04-25 10:40:42.842050
44218,50,F,United States,OH,Organic,2024-01-08 21:34:49.023422
44219,39,M,United States,AZ,Organic,2024-09-04 07:01:50.055680
44220,35,F,United States,CA,Email,2023-05-17 16:50:19.478843
44221,41,F,United States,CA,Search,2023-06-26 15:10:53.873299
44222,57,F,Germany,,Organic,2023-04-29 07:03:26.459697
44223,41,M,United States,NJ,Email,2023-01-27 02:29:02.138670
44224,27,M,United States,PA,Facebook,2023-08-19 17:23:20.002525
44225,60,M,United States,IN,Email,2023-07-11 10:23:56.534968
44226,55,F,Canada,,Organic,2023-11-14 13:59:06.254890
44227,41,M,United States,NY,Organic,2024-11-27 01:19:42.959472
44228,45,F,United States,AZ,Email,2024-08-29 16:17:19.528621
44229,37,F,United States,PA,Organic,2024-06-23 13:45:50.003751
44230,36,M,United States,TX,Search,2023-10-28 16:39:58.370811
44231,23,F,United States,GA,Email,2023-05-02 17:11:31.908916
44232,34,F,United States,OH,Email,2023-11-14 14:27:16.783478
44233,49,M,United States,IL,Facebook,2024-06-30 13:39:59.623490
44234,43,F,United Kingdom,,Search,2024-03-13 00:22:05.895943
44235,18,F,United States,NC,Organic,2023-12-11 04:44:01.328069
44236,26,M,Canada,,Email,2023-02-04 21:18:54.461666
44237,45,F,United States,VA,Search,2023-12-22 23:51:18.684114
44238,30,M,United Kingdom,,Organic,2024-02-26 17:48:13.284842
44239,55,F,United States,MD,Search,2023-04-09 06:56:01.494382
44240,42,F,United States,WI,Organic,2023-04-29 08:34:58.332819
44241,21,F,United States,MA,Organic,2023-02-26 18:18:12.502595
44242,41,F,United States,MI,Search,2023-06-28 16:07:11.645481
44243,58,F,United States,GA,Display,2023-03-31 20:41:13.059256
44244,18,M,France,,Organic,2023-06-20 08:15:06.279086
44245,18,F,United Kingdom,,Search,2024-03-11 16:19:30.142695
44246,59,F,United States,MD,Search,2023-02-16 08:24:45.474879
44247,39,F,United States,TX,Organic,2023-02-05 17:15:53.216967
44248,30,F,United States,OH,Facebook,2023-02-09 19:35:00.765063
44249,27,F,United States,VA,Search,2023-08-29 12:36:48.121598
44250,35,F,United Kingdom,,Facebook,2023-10-07 13:45:03.076066
44251,18,M,United Kingdom,,Search,2023-02-09 08:17:27.730041
44252,31,M,United States,IN,Email,2024-06-21 07:09:09.038735
44253,52,M,Germany,,Facebook,2024-06-15 11:28:27.363298
44254,44,M,United Kingdom,,Search,2023-01-23 19:03:02.622066
44255,27,F,United States,IL,Organic,2024-09-03 00:33:35.130707
44256,41,F,United States,NY,Email,2023-01-01 14:56:32.919464
44257,27,M,United States,MD,Email,2024-09-22 22:13:49.274738
44258,37,M,United States,MA,Display,2024-01-10 18:19:40.230191
44259,18,M,United States,AZ,Email,2023-04-11 20:47:45.771258
44260,39,M,United States,PA,Search,2024-02-03 06:23:27.636209
44261,25,F,United States,MA,Search,2024-05-02 23:56:12.019069
44262,31,F,United States,NC,Organic,2023-04-22 02:16:14.514618
44263,36,F,United States,TX,Organic,2023-06-01 11:33:38.511875
44264,31,M,United States,TX,Email,2023-06-24 06:34:24.184206
44265,49,F,United States,VA,Organic,2023-03-04 03:45:55.539184
44266,33,M,United States,TN,Search,2024-04-11 22:31:29.491180
44267,35,F,United States,MA,Email,2023-09-03 10:10:01.236193
44268,40,M,United States,TN,Facebook,2023-11-22 08:46:13.999495
44269,59,F,United States,IN,Organic,2024-04-11 05:51:00.804425
44270,39,F,United States,FL,Facebook,2023-09-12 10:50:01.892156
44271,29,M,United States,OH,Email,2023-04-08 13:04:57.692087
44272,54,M,Germany,,Display,2023-06-24 19:53:15.614991
44273,38,F,United States,GA,Search,2024-04-15 03:18:20.748752
44274,65,F,United States,PA,Search,2024-05-23 10:12:59.895420
44275,27,M,United States,AZ,Search,2023-04-15 16:06:35.362459
44276,39,F,United Kingdom,,Display,2024-08-12 17:02:14.690026
44277,30,M,United States,TN,Display,2024-09-11 22:44:43.561915
44278,35,M,United States,OH,Facebook,2024-08-19 11:45:24.786340
44279,46,F,United States,TX,Organic,2024-03-22 20:39:39.549494
44280,36,M,United States,FL,Display,2024-04-04 09:01:48.292652
44281,53,M,Australia,,Organic,2023-08-06 13:14:02.279718
44282,50,F,United States,MI,Facebook,2024-04-05 16:07:36.068265
44283,63,M,United States,NC,Search,2024-04-09 08:40:05.111514
44284,52,F,United Kingdom,,Display,2023-04-10 23:37:20.402622
44285,43,F,United Kingdom,,Search,2024-03-14 03:56:24.773457
44286,38,M,Australia,,Organic,2024-08-11 18:59:04.248236
44287,31,F,Australia,,Facebook,2023-05-16 07:28:52.079033
44288,32,F,United Kingdom,,Search,2023-10-28 17:35:02.508221
44289,36,M,United States,WA,Search,2024-01-24 06:47:02.217921
44290,43,F,United States,MO,Facebook,2024-02-18 16:16:27.094319
44291,21,F,United States,IL,Facebook,2023-09-02 13:59:34.994898
44292,26,F,United States,WA,Search,2024-08-02 01:57:56.785698
44293,27,M,United States,AZ,Search,2023-09-01 18:03:51.137904
44294,55,M,United States,NC,Organic,2023-07-03 20:49:15.089075
44295,24,F,United States,MD,Search,2023-04-17 04:52:25.884010
44296,57,F,United States,CA,Display,2024-09-05 09:14:52.190779
44297,18,F,Canada,,Organic,2023-06-09 17:12:12.744613
44298,50,M,United States,TN,Organic,2024-10-22 18:38:19.360974
44299,39,M,United States,MD,Organic,2024-05-19 23:27:10.767822
44300,25,F,United States,TX,Email,2024-08-12 22:23:52.740767
44301,35,M,France,,Email,2023-02-02 00:20:26.509801
44302,55,F,United States,MI,Organic,2023-04-14 20:27:13.153934
44303,24,F,United States,MA,Facebook,2024-10-04 19:32:18.076651
44304,39,F,United States,MA,Search,2024-09-03 23:29:34.246006
44305,33,F,United States,NC,Email,2023-08-12 19:27:48.308953
44306,36,F,United States,VA,Search,2024-03-11 12:11:49.198111
44307,39,F,France,,Facebook,2023-05-05 06:32:34.091949
44308,34,M,United Kingdom,,Organic,2023-06-26 16:41:44.424139
44309,44,F,United States,TX,Email,2023-04-10 23:42:04.057649
44310,49,F,United States,MD,Facebook,2024-08-17 08:14:59.586232
44311,36,F,United States,CA,Search,2023-07-08 19:00:51.243075
44312,18,F,United States,NY,Organic,2024-10-09 13:54:15.851592
44313,32,M,United States,OH,Search,2023-06-25 08:25:18.230797
44314,31,F,United States,MO,Search,2023-07-17 23:34:34.605210
44315,30,M,United States,NC,Search,2024-10-16 12:52:08.989514
44316,20,F,Australia,,Search,2023-06-19 14:14:46.150595
44317,22,F,United States,MD,Email,2023-03-21 07:50:40.084654
44318,32,F,United States,MO,Email,2023-11-27 20:31:23.768388
44319,22,M,France,,Facebook,2023-11-11 04:24:08.122308
44320,38,F,Canada,,Search,2023-11-21 17:12:10.713247
44321,54,M,United States,PA,Search,2023-11-01 17:23:54.865609
44322,34,F,United States,FL,Facebook,2024-03-24 22:26:49.016355
44323,43,M,United States,PA,Email,2024-03-13 02:47:00.173632
44324,50,F,United States,MD,Organic,2024-08-02 15:29:00.011672
44325,20,M,United States,NC,Organic,2023-03-25 05:36:59.412267
44326,44,F,United States,TN,Search,2023-02-23 01:09:08.019631
44327,26,M,United States,GA,Organic,2023-08-03 18:49:32.507876
44328,26,M,United States,NY,Email,2023-02-18 03:17:34.991198
44329,70,F,Canada,,Facebook,2023-09-19 18:31:35.837125
44330,43,F,United States,MO,Organic,2024-11-30 23:16:25.795698
44331,51,M,United States,IN,Display,2024-08-11 04:28:50.540118
44332,47,M,United States,IL,Search,2023-07-01 10:15:48.711689
44333,31,F,United States,AZ,Facebook,2024-09-15 09:08:46.941499
44334,54,F,United States,WA,Search,2024-04-07 19:20:59.488900
44335,22,F,United States,AZ,Email,2024-01-20 18:53:10.981310
44336,41,M,United States,CA,Search,2024-02-03 08:42:54.641785
44337,48,F,United States,CA,Facebook,2023-02-21 00:28:29.841581
44338,50,F,France,,Organic,2023-05-07 23:10:17.757126
44339,35,M,United States,CA,Display,2024-06-08 02:19:24.118192
44340,20,F,France,,Search,2023-12-20 16:45:10.862701
44341,57,M,United States,MI,Display,2023-02-11 09:41:48.188088
44342,41,M,United States,PA,Email,2024-11-04 01:50:25.724258
44343,36,M,United States,MI,Organic,2023-09-12 22:39:20.768587
44344,51,F,Germany,,Organic,2023-01-21 06:30:12.809930
44345,52,F,United States,WI,Search,2023-01-22 06:54:15.633427
44346,43,M,United States,MI,Organic,2023-05-08 00:08:09.635033
44347,48,M,United States,FL,Search,2023-01-10 22:12:01.718858
44348,42,F,United States,FL,Search,2023-07-04 03:06:50.404582
44349,34,F,United States,IL,Organic,2024-03-31 20:44:39.892270
44350,32,F,United States,CA,Organic,2024-06-06 08:12:56.212091
44351,26,M,United States,TN,Search,2023-04-23 23:13:47.579881
44352,24,F,United States,TX,Email,2024-03-01 05:13:22.738651
44353,43,F,Canada,,Facebook,2023-10-01 04:07:05.108276
44354,61,F,United States,CA,Search,2023-06-23 05:15:23.458103
44355,45,F,United States,TN,Search,2023-05-28 20:00:57.300137
44356,21,F,United States,GA,Search,2023-06-26 14:40:06.288578
44357,53,M,United States,GA,Organic,2023-10-26 10:54:07.578716
44358,26,M,United States,MD,Search,2024-02-13 20:08:08.719416
44359,52,M,United States,MD,Search,2023-07-26 12:36:51.951396
44360,18,F,United States,FL,Search,2024-04-06 05:49:29.285725
44361,41,M,United States,MD,Search,2023-12-03 17:25:44.176878
44362,42,M,United States,NC,Facebook,2023-01-06 07:37:21.208742
44363,38,F,United States,IL,Organic,2024-09-03 17:40:27.398053
44364,43,F,United Kingdom,,Organic,2023-08-25 13:57:46.486207
44365,53,M,United States,MO,Facebook,2023-09-15 12:25:00.664099
44366,39,F,United States,NY,Email,2024-09-06 21:08:47.259871
44367,29,M,United States,MI,Facebook,2024-07-10 01:48:57.074974
44368,33,M,United States,NC,Facebook,2024-10-13 18:47:31.710014
44369,21,F,United States,MO,Email,2024-06-10 09:03:58.798052
44370,54,M,United States,NY,Search,2023-05-19 00:00:23.652470
44371,27,F,United States,FL,Organic,2023-01-06 21:59:12.540469
44372,37,F,United States,GA,Search,2023-02-07 05:27:43.931335
44373,47,F,United States,AZ,Organic,2024-01-15 00:55:07.876459
44374,35,M,United Kingdom,,Display,2024-01-31 10:25:45.161811
44375,19,F,United States,AZ,Display,2023-05-23 12:46:27.484110
44376,37,F,United States,CA,Email,2024-11-26 19:23:45.470083
44377,18,M,Australia,,Search,2024-04-24 17:37:27.349742
44378,38,M,United States,NY,Organic,2023-10-28 20:52:46.316375
44379,38,F,United States,GA,Organic,2024-11-29 18:14:36.822723
44380,55,F,United States,GA,Organic,2023-10-31 07:52:23.229850
44381,49,F,United States,IL,Search,2024-02-06 05:24:04.331125
44382,58,F,United States,WI,Facebook,2024-10-29 23:44:39.508493
44383,39,M,United Kingdom,,Display,2024-01-20 17:26:58.661547
44384,66,F,United States,CA,Display,2024-03-21 13:33:42.295190
44385,26,F,United States,CA,Email,2023-04-01 05:24:45.676250
44386,50,F,Germany,,Organic,2024-09-04 13:13:23.753744
44387,50,M,Australia,,Organic,2024-07-01 21:28:51.443326
44388,38,F,United States,NJ,Search,2024-11-12 11:40:43.940755
44389,35,F,United States,VA,Display,2023-07-26 22:40:51.797792
44390,47,M,United States,IN,Email,2023-07-25 08:20:58.067030
44391,50,F,United States,WI,Display,2024-09-01 15:21:01.024698
44392,55,M,Australia,,Search,2023-12-04 00:50:24.551701
44393,19,M,United States,IN,Organic,2024-05-08 14:55:51.864396
44394,43,M,United States,MA,Display,2024-07-17 10:03:34.682468
44395,67,F,United States,NY,Facebook,2024-06-30 09:22:49.131471
44396,26,M,United States,MA,Organic,2023-09-15 11:53:34.923447
44397,45,M,United States,IL,Organic,2024-09-25 02:03:06.400966
44398,38,F,United States,AZ,Search,2023-11-28 13:16:04.528769
44399,48,F,United States,MI,Display,2023-04-07 21:36:24.212644
44400,20,M,United States,IL,Organic,2024-08-25 17:04:19.888709
44401,30,F,United States,TN,Email,2023-07-19 06:11:04.258865
44402,54,F,United States,MA,Search,2023-03-13 21:18:54.323778
44403,28,F,Australia,,Search,2023-02-21 03:24:48.831947
44404,27,M,United States,NJ,Search,2023-12-03 04:39:05.160068
44405,38,F,United States,CA,Search,2024-05-22 12:03:57.536739
44406,31,F,United States,VA,Display,2024-01-19 19:56:35.863057
44407,42,M,United States,GA,Search,2023-02-01 20:51:24.591211
44408,38,F,United States,IN,Email,2024-10-28 11:04:34.899197
44409,26,M,United States,IN,Search,2023-10-02 01:06:38.119773
44410,24,M,United States,IL,Organic,2023-09-19 13:35:43.441057
44411,57,F,United States,WA,Email,2024-08-26 13:22:43.415969
44412,45,M,United States,TN,Organic,2023-09-15 23:05:30.529458
44413,26,M,United States,TN,Search,2023-09-15 20:30:48.965721
44414,60,F,United States,WA,Email,2024-03-04 11:25:03.609425
44415,28,F,United States,WA,Search,2024-09-22 09:07:35.119605
44416,59,M,United States,IL,Search,2023-01-19 07:43:27.026485
44417,64,F,United States,PA,Facebook,2024-07-15 23:39:30.888293
44418,40,M,United Kingdom,,Display,2023-03-04 09:57:31.665790
44419,48,M,United States,TX,Search,2023-08-24 23:58:13.285765
44420,39,F,United Kingdom,,Organic,2024-03-04 20:09:01.072819
44421,46,F,United States,PA,Search,2023-12-02 01:53:25.228502
44422,63,M,United States,GA,Organic,2023-12-13 16:10:38.367277
44423,40,F,United States,WI,Search,2023-08-18 03:57:51.385210
44424,49,M,United States,OH,Facebook,2024-06-29 03:41:17.576180
44425,44,F,Germany,,Email,2023-04-23 10:51:34.868591
44426,30,F,France,,Organic,2023-01-18 00:26:35.102477
44427,33,F,United States,AZ,Search,2023-06-04 11:11:41.058973
44428,31,F,United States,NC,Search,2023-09-18 21:38:43.947339
44429,41,F,United States,MO,Search,2023-04-21 19:45:08.745913
44430,28,M,United States,IN,Search,2023-10-15 17:36:51.345145
44431,54,M,United States,WA,Organic,2023-12-12 19:37:40.185016
44432,41,M,United States,TN,Search,2023-04-01 11:31:13.037344
44433,25,M,United States,MD,Search,2024-08-20 09:27:14.875822
44434,42,F,United States,WI,Organic,2024-01-22 01:00:50.566820
44435,28,M,United States,NY,Search,2023-12-16 21:38:54.132218
44436,59,M,United States,VA,Search,2023-11-01 10:34:44.874588
44437,18,M,United States,FL,Display,2024-05-05 19:21:51.272158
44438,27,M,United States,MI,Search,2023-10-25 01:07:26.443934
44439,27,F,United States,FL,Organic,2024-01-14 00:20:00.617611
44440,45,M,United States,NJ,Search,2023-01-21 14:54:42.704068
44441,21,F,United States,OH,Facebook,2024-10-08 21:48:20.311845
44442,35,F,United States,FL,Email,2023-07-13 06:51:21.051874
44443,24,M,United States,FL,Organic,2024-04-03 14:14:40.209561
44444,28,F,United States,MI,Facebook,2024-09-18 18:04:11.187322
44445,33,F,United States,TN,Organic,2024-02-02 08:00:15.955449
44446,41,M,United States,VA,Search,2024-01-02 23:19:54.950869
44447,29,M,United Kingdom,,Display,2023-03-14 02:32:19.081616
44448,62,F,United States,GA,Organic,2023-10-28 15:51:20.941425
44449,37,M,United States,CA,Display,2023-11-18 03:51:23.837415
44450,51,M,United States,MD,Organic,2024-03-04 03:32:31.621700
44451,40,M,United Kingdom,,Facebook,2023-11-01 06:36:13.384757
44452,39,F,United States,MA,Organic,2024-05-26 16:37:27.203096
44453,54,F,United States,IL,Email,2024-06-03 08:17:46.641451
44454,19,M,United States,FL,Email,2023-07-31 21:53:44.656938
44455,66,M,United States,OH,Email,2024-02-02 21:16:11.479822
44456,50,M,United States,MO,Search,2024-10-09 12:00:27.155575
44457,32,M,United States,GA,Facebook,2023-04-17 06:11:11.451935
44458,34,M,United States,NY,Email,2023-07-08 11:31:27.482392
44459,34,F,United States,AZ,Organic,2024-09-16 11:59:37.325637
44460,36,F,United States,TX,Search,2024-10-20 15:47:33.219537
44461,50,F,United States,NC,Email,2024-10-08 03:59:43.921588
44462,34,F,United Kingdom,,Organic,2024-03-03 01:21:56.142425
44463,40,F,United States,TN,Organic,2024-02-01 12:48:38.556485
44464,36,F,United States,IN,Email,2024-03-01 11:47:24.617702
44465,18,M,United States,WI,Facebook,2024-03-07 14:15:05.666561
44466,23,F,United States,MA,Organic,2023-01-18 20:58:53.649811
44467,54,F,Canada,,Facebook,2023-08-25 05:58:20.736307
44468,45,F,Germany,,Email,2023-07-13 01:40:05.092881
44469,51,F,United States,FL,Facebook,2023-06-14 15:29:06.926821
44470,29,M,United Kingdom,,Display,2023-07-18 00:39:31.846927
44471,40,F,United States,TN,Display,2024-06-30 06:16:40.791987
44472,27,F,United States,MD,Facebook,2024-05-10 11:21:42.837727
44473,57,M,United States,VA,Organic,2023-05-19 10:52:40.414430
44474,49,M,United States,MD,Email,2024-08-30 18:05:03.970610
44475,22,M,Australia,,Organic,2023-02-28 08:21:08.698976
44476,31,F,Canada,,Email,2024-03-22 21:21:02.153359
44477,43,M,Germany,,Organic,2024-06-02 14:10:07.431817
44478,20,M,United States,NJ,Organic,2023-08-27 19:33:04.167581
44479,18,F,United States,PA,Facebook,2023-05-11 09:19:00.601988
44480,20,M,Germany,,Search,2023-07-30 17:36:44.588135
44481,43,M,United States,IL,Organic,2024-07-24 11:07:03.445237
44482,54,M,United States,TN,Organic,2024-07-23 05:55:23.658201
44483,43,F,Germany,,Email,2024-09-02 02:43:21.206729
44484,55,F,United States,NY,Facebook,2023-10-24 08:03:01.120079
44485,32,M,United States,WI,Email,2024-08-28 21:22:22.130508
44486,25,F,United Kingdom,,Email,2023-06-11 20:46:54.607900
44487,23,M,Australia,,Search,2024-07-22 04:37:54.091384
44488,26,M,United States,OH,Search,2023-09-01 19:46:07.032158
44489,24,M,United States,GA,Search,2023-04-20 15:23:48.441287
44490,56,M,United Kingdom,,Search,2023-05-21 02:08:18.773243
44491,62,F,United States,GA,Search,2024-04-17 03:39:15.922444
44492,62,F,United States,NY,Organic,2024-05-25 17:52:41.498478
44493,55,M,United Kingdom,,Search,2023-09-28 01:53:49.720654
44494,27,F,United States,TX,Organic,2023-11-23 20:50:18.470337
44495,23,M,United States,WA,Search,2023-07-22 15:17:23.609423
44496,33,F,United States,OH,Organic,2024-03-05 13:43:19.813314
44497,29,M,United States,IL,Search,2023-01-08 06:31:31.512311
44498,52,M,United States,FL,Search,2024-07-11 02:50:32.252550
44499,45,M,United States,NC,Organic,2024-10-27 17:25:44.062690
44500,18,F,United Kingdom,,Search,2024-04-30 17:49:45.951990
44501,35,F,United States,NJ,Search,2023-12-13 21:48:31.317897
44502,18,F,United States,WI,Search,2024-10-11 12:12:48.320852
44503,45,F,United States,MA,Organic,2024-01-07 22:23:16.773939
44504,32,F,United States,TN,Facebook,2023-08-21 10:29:43.955922
44505,18,F,United States,MA,Search,2023-03-15 13:14:46.317908
44506,45,F,United States,CA,Display,2023-05-05 10:23:58.374107
44507,23,F,United States,TX,Search,2024-01-15 14:19:45.315410
44508,37,F,Australia,,Facebook,2024-11-29 03:54:55.769246
44509,25,M,United States,OH,Organic,2023-07-23 13:40:36.993183
44510,32,M,United States,MA,Email,2024-07-02 02:11:26.187422
44511,22,M,United States,VA,Search,2024-03-26 22:53:58.749315
44512,36,F,United States,NJ,Display,2023-10-28 19:18:29.929697
44513,52,M,United Kingdom,,Organic,2024-05-12 02:09:30.870442
44514,35,F,United States,TX,Facebook,2024-02-15 15:53:10.841061
44515,39,F,Germany,,Organic,2024-03-26 09:20:47.255244
44516,54,F,United States,TN,Organic,2023-01-29 18:28:47.687913
44517,22,M,United States,NC,Display,2024-11-02 09:44:43.029810
44518,26,M,United States,CA,Search,2024-03-01 19:49:45.109443
44519,30,F,Canada,,Facebook,2023-08-31 20:03:50.902242
44520,34,F,United States,VA,Organic,2024-01-25 09:17:31.645210
