order_item_id,order_id,user_id,product_id,status,sale_price,created_at,shipped_at,returned_at
2174,1299,47975,366,Returned,69.87,2024-10-27 06:20:39.219505,2024-10-28 06:20:39.219505,2024-11-03 06:20:39.219505
2175,1300,5929,311,Complete,14.28,2024-10-27 10:10:12.860738,2024-10-29 10:10:12.860738,
2176,1301,11426,373,Complete,62.61,2024-10-27 15:29:42.065015,2024-10-29 15:29:42.065015,
2177,1302,46521,144,Returned,41.95,2024-10-27 17:09:57.819265,2024-10-30 17:09:57.819265,2024-11-02 17:09:57.819265
2178,1303,37067,284,Processing,36.34,2024-10-28 15:19:46.963160,,
2179,1303,37067,158,Processing,30.72,2024-10-28 15:19:46.963160,,
2180,1304,7265,118,Returned,16.92,2024-10-28 17:05:38.815437,2024-11-01 17:05:38.815437,2024-11-12 17:05:38.815437
2181,1305,10504,468,Returned,31.8,2024-10-28 19:52:14.317188,2024-10-29 19:52:14.317188,2024-11-12 19:52:14.317188
2182,1306,35584,83,Returned,83.02,2024-10-29 03:07:36.724746,2024-10-30 03:07:36.724746,2024-11-05 03:07:36.724746
2183,1307,7507,81,Shipped,57.5,2024-10-29 06:12:40.786106,2024-10-31 06:12:40.786106,
2184,1308,40337,471,Complete,23.02,2024-10-29 09:28:38.497134,2024-10-31 09:28:38.497134,
2185,1309,31699,262,Complete,9.28,2024-10-29 10:30:48.861278,2024-10-30 10:30:48.861278,
2186,1309,31699,392,Complete,34.05,2024-10-29 10:30:48.861278,2024-11-01 10:30:48.861278,
2187,1310,44968,193,Returned,17.5,2024-10-29 15:06:29.329086,2024-11-02 15:06:29.329086,2024-11-15 15:06:29.329086
2188,1311,41902,290,Complete,8.85,2024-10-29 15:50:05.356777,2024-11-01 15:50:05.356777,
2189,1312,43198,461,Complete,31.4,2024-10-29 18:31:49.507172,2024-11-02 18:31:49.507172,
2190,1312,43198,286,Complete,50.03,2024-10-29 18:31:49.507172,2024-10-30 18:31:49.507172,
2191,1313,44312,294,Shipped,11.76,2024-10-30 05:40:14.723145,2024-11-03 05:40:14.723145,
2192,1314,12665,65,Complete,21.32,2024-10-30 11:41:48.539639,2024-11-01 11:41:48.539639,
2193,1315,26285,213,Complete,21.87,2024-10-30 12:49:27.031981,2024-10-31 12:49:27.031981,
2194,1316,20349,376,Complete,26.55,2024-10-30 14:09:59.818616,2024-10-31 14:09:59.818616,
2195,1316,20349,15,Complete,37.2,2024-10-30 14:09:59.818616,2024-11-03 14:09:59.818616,
2196,1317,18371,167,Complete,80.23,2024-10-30 21:19:07.653346,2024-11-02 21:19:07.653346,
2197,1317,18371,399,Complete,35.38,2024-10-30 21:19:07.653346,2024-11-02 21:19:07.653346,
2198,1318,685,498,Complete,50.46,2024-10-31 00:26:36.690119,2024-11-04 00:26:36.690119,
2199,1318,685,476,Complete,49.47,2024-10-31 00:26:36.690119,2024-11-03 00:26:36.690119,
2200,1318,685,133,Complete,63.83,2024-10-31 00:26:36.690119,2024-11-03 00:26:36.690119,
2201,1319,15960,259,Complete,29.39,2024-11-01 08:49:07.588314,2024-11-05 08:49:07.588314,
2202,1320,16102,233,Complete,25.74,2024-11-01 14:46:46.480963,2024-11-04 14:46:46.480963,
2203,1320,16102,367,Complete,15.01,2024-11-01 14:46:46.480963,2024-11-02 14:46:46.480963,
2204,1320,16102,88,Complete,41.9,2024-11-01 14:46:46.480963,2024-11-05 14:46:46.480963,
2205,1321,41863,309,Processing,69.74,2024-11-01 23:27:05.060615,,
2206,1321,41863,424,Processing,27.23,2024-11-01 23:27:05.060615,,
2207,1322,4840,484,Complete,35.0,2024-11-02 04:17:59.816055,2024-11-04 04:17:59.816055,
2208,1322,4840,182,Complete,29.37,2024-11-02 04:17:59.816055,2024-11-05 04:17:59.816055,
2209,1323,8343,153,Complete,34.51,2024-11-02 11:46:29.177439,2024-11-03 11:46:29.177439,
2210,1324,41942,40,Complete,26.46,2024-11-02 13:30:40.841692,2024-11-05 13:30:40.841692,
2211,1325,11579,11,Shipped,26.53,2024-11-03 04:35:54.098100,2024-11-04 04:35:54.098100,
2212,1326,47536,490,Returned,23.84,2024-11-03 09:01:33.831423,2024-11-04 09:01:33.831423,2024-11-18 09:01:33.831423
2213,1326,47536,231,Returned,18.8,2024-11-03 09:01:33.831423,2024-11-05 09:01:33.831423,2024-11-10 09:01:33.831423
2214,1326,47536,321,Returned,12.51,2024-11-03 09:01:33.831423,2024-11-05 09:01:33.831423,2024-11-19 09:01:33.831423
2215,1327,25733,481,Complete,71.87,2024-11-03 14:00:32.519998,2024-11-04 14:00:32.519998,
2216,1327,25733,130,Complete,70.29,2024-11-03 14:00:32.519998,2024-11-06 14:00:32.519998,
2217,1327,25733,104,Complete,15.58,2024-11-03 14:00:32.519998,2024-11-05 14:00:32.519998,
2218,1328,21647,419,Processing,9.88,2024-11-03 16:03:23.935915,,
2219,1329,44525,26,Complete,37.27,2024-11-04 01:01:30.652450,2024-11-05 01:01:30.652450,
2220,1329,44525,119,Complete,79.12,2024-11-04 01:01:30.652450,2024-11-06 01:01:30.652450,
2221,1330,30956,368,Complete,32.13,2024-11-04 01:48:40.903569,2024-11-07 01:48:40.903569,
2222,1330,30956,45,Complete,41.85,2024-11-04 01:48:40.903569,2024-11-07 01:48:40.903569,
2223,1331,20596,482,Shipped,86.11,2024-11-04 05:06:56.324583,2024-11-06 05:06:56.324583,
2224,1331,20596,55,Shipped,25.65,2024-11-04 05:06:56.324583,2024-11-05 05:06:56.324583,
2225,1332,45956,121,Returned,25.96,2024-11-04 09:11:06.110181,2024-11-08 09:11:06.110181,2024-11-22 09:11:06.110181
2226,1332,45956,355,Returned,52.42,2024-11-04 09:11:06.110181,2024-11-06 09:11:06.110181,2024-11-20 09:11:06.110181
2227,1333,42541,381,Returned,14.84,2024-11-04 13:03:39.494923,2024-11-07 13:03:39.494923,2024-11-21 13:03:39.494923
2228,1334,17982,187,Returned,150.37,2024-11-04 23:38:09.727632,2024-11-05 23:38:09.727632,2024-11-12 23:38:09.727632
2229,1335,16269,480,Complete,22.14,2024-11-05 00:52:08.289423,2024-11-09 00:52:08.289423,
2230,1336,34055,160,Cancelled,43.03,2024-11-05 01:29:13.863222,,
2231,1336,34055,146,Cancelled,58.66,2024-11-05 01:29:13.863222,,
2232,1336,34055,168,Cancelled,59.33,2024-11-05 01:29:13.863222,,
2233,1336,34055,197,Cancelled,28.04,2024-11-05 01:29:13.863222,,
2234,1337,8220,452,Complete,12.52,2024-11-05 04:42:54.229313,2024-11-06 04:42:54.229313,
2235,1338,18418,459,Complete,51.19,2024-11-05 10:14:21.796203,2024-11-09 10:14:21.796203,
2236,1338,18418,372,Complete,51.37,2024-11-05 10:14:21.796203,2024-11-07 10:14:21.796203,
2237,1339,43101,170,Complete,81.37,2024-11-05 13:46:06.100297,2024-11-08 13:46:06.100297,
2238,1340,44383,160,Complete,43.92,2024-11-05 15:02:09.125470,2024-11-07 15:02:09.125470,
2239,1341,27954,390,Complete,33.63,2024-11-05 16:43:30.771234,2024-11-06 16:43:30.771234,
2240,1342,28846,443,Shipped,21.05,2024-11-05 22:46:02.841010,2024-11-06 22:46:02.841010,
2241,1342,28846,362,Shipped,65.26,2024-11-05 22:46:02.841010,2024-11-07 22:46:02.841010,
2242,1343,17877,446,Complete,31.19,2024-11-06 02:33:48.980842,2024-11-10 02:33:48.980842,
2243,1343,17877,381,Complete,13.8,2024-11-06 02:33:48.980842,2024-11-10 02:33:48.980842,
2244,1344,31714,53,Processing,48.38,2024-11-06 03:10:57.478051,,
2245,1344,31714,280,Processing,31.3,2024-11-06 03:10:57.478051,,
2246,1344,31714,349,Processing,21.96,2024-11-06 03:10:57.478051,,
2247,1345,35881,298,Complete,36.5,2024-11-06 04:11:17.816865,2024-11-09 04:11:17.816865,
2248,1345,35881,266,Complete,33.88,2024-11-06 04:11:17.816865,2024-11-09 04:11:17.816865,
2249,1346,19253,469,Returned,39.74,2024-11-06 05:02:24.684159,2024-11-07 05:02:24.684159,2024-11-15 05:02:24.684159
2250,1346,19253,99,Returned,14.29,2024-11-06 05:02:24.684159,2024-11-09 05:02:24.684159,2024-11-15 05:02:24.684159
2251,1346,19253,187,Returned,137.72,2024-11-06 05:02:24.684159,2024-11-07 05:02:24.684159,2024-11-18 05:02:24.684159
2252,1346,19253,291,Returned,14.38,2024-11-06 05:02:24.684159,2024-11-09 05:02:24.684159,2024-11-14 05:02:24.684159
2253,1347,13725,457,Complete,18.17,2024-11-06 08:01:17.890265,2024-11-07 08:01:17.890265,
2254,1348,4319,253,Complete,57.39,2024-11-06 14:50:11.399469,2024-11-07 14:50:11.399469,
2255,1349,15626,226,Complete,31.62,2024-11-07 06:32:34.497963,2024-11-11 06:32:34.497963,
2256,1350,49652,113,Complete,21.94,2024-11-07 06:56:23.881196,2024-11-11 06:56:23.881196,
2257,1350,49652,493,Complete,15.96,2024-11-07 06:56:23.881196,2024-11-10 06:56:23.881196,
2258,1351,7310,243,Complete,101.67,2024-11-07 10:18:28.139205,2024-11-10 10:18:28.139205,
2259,1352,1031,132,Complete,57.51,2024-11-08 13:13:21.706000,2024-11-12 13:13:21.706000,
2260,1352,1031,254,Complete,31.56,2024-11-08 13:13:21.706000,2024-11-12 13:13:21.706000,
2261,1352,1031,431,Complete,32.67,2024-11-08 13:13:21.706000,2024-11-09 13:13:21.706000,
2262,1353,15384,241,Complete,38.56,2024-11-08 15:51:25.413005,2024-11-10 15:51:25.413005,
2263,1353,15384,155,Complete,40.42,2024-11-08 15:51:25.413005,2024-11-10 15:51:25.413005,
2264,1354,22664,22,Complete,58.74,2024-11-08 20:17:13.634328,2024-11-11 20:17:13.634328,
2265,1354,22664,251,Complete,12.94,2024-11-08 20:17:13.634328,2024-11-10 20:17:13.634328,
2266,1354,22664,207,Complete,114.81,2024-11-08 20:17:13.634328,2024-11-09 20:17:13.634328,
2267,1354,22664,113,Complete,23.26,2024-11-08 20:17:13.634328,2024-11-10 20:17:13.634328,
2268,1355,21833,320,Complete,9.56,2024-11-08 22:09:56.445218,2024-11-09 22:09:56.445218,
2269,1356,23992,10,Complete,63.16,2024-11-09 01:23:29.861774,2024-11-13 01:23:29.861774,
2270,1357,32709,280,Complete,31.53,2024-11-09 02:26:56.711378,2024-11-13 02:26:56.711378,
2271,1358,43568,185,Cancelled,58.51,2024-11-09 08:12:41.860120,,
2272,1359,13582,349,Cancelled,23.94,2024-11-09 17:27:41.679303,,
2273,1359,13582,371,Cancelled,29.12,2024-11-09 17:27:41.679303,,
2274,1359,13582,51,Cancelled,99.86,2024-11-09 17:27:41.679303,,
2275,1360,42891,2,Complete,40.11,2024-11-10 01:35:43.795378,2024-11-12 01:35:43.795378,
2276,1360,42891,420,Complete,39.89,2024-11-10 01:35:43.795378,2024-11-11 01:35:43.795378,
2277,1360,42891,131,Complete,48.2,2024-11-10 01:35:43.795378,2024-11-14 01:35:43.795378,
2278,1361,13575,462,Complete,39.57,2024-11-10 03:31:40.564662,2024-11-12 03:31:40.564662,
2279,1361,13575,358,Complete,34.73,2024-11-10 03:31:40.564662,2024-11-11 03:31:40.564662,
2280,1362,31789,123,Complete,29.11,2024-11-10 05:50:13.323336,2024-11-14 05:50:13.323336,
2281,1362,31789,117,Complete,11.13,2024-11-10 05:50:13.323336,2024-11-12 05:50:13.323336,
2282,1363,41703,438,Returned,22.73,2024-11-10 11:01:33.468841,2024-11-14 11:01:33.468841,2024-11-26 11:01:33.468841
2283,1364,38070,365,Complete,54.9,2024-11-10 11:24:09.782772,2024-11-12 11:24:09.782772,
2284,1364,38070,435,Complete,19.98,2024-11-10 11:24:09.782772,2024-11-14 11:24:09.782772,
2285,1365,39788,414,Complete,23.47,2024-11-10 12:59:56.958954,2024-11-12 12:59:56.958954,
2286,1365,39788,87,Complete,11.82,2024-11-10 12:59:56.958954,2024-11-13 12:59:56.958954,
2287,1365,39788,47,Complete,57.1,2024-11-10 12:59:56.958954,2024-11-12 12:59:56.958954,
2288,1365,39788,389,Complete,147.33,2024-11-10 12:59:56.958954,2024-11-14 12:59:56.958954,
2289,1366,25999,300,Shipped,26.65,2024-11-10 17:49:49.113928,2024-11-11 17:49:49.113928,
2290,1366,25999,407,Shipped,23.57,2024-11-10 17:49:49.113928,2024-11-12 17:49:49.113928,
2291,1367,33691,8,Complete,46.33,2024-11-10 19:50:32.791552,2024-11-11 19:50:32.791552,
2292,1368,30379,118,Complete,17.03,2024-11-10 20:25:25.693263,2024-11-12 20:25:25.693263,
2293,1369,28734,491,Complete,24.17,2024-11-10 22:42:31.543296,2024-11-14 22:42:31.543296,
2294,1369,28734,297,Complete,27.61,2024-11-10 22:42:31.543296,2024-11-12 22:42:31.543296,
2295,1369,28734,48,Complete,15.73,2024-11-10 22:42:31.543296,2024-11-14 22:42:31.543296,
2296,1370,2743,12,Complete,36.48,2024-11-10 23:28:07.801093,2024-11-14 23:28:07.801093,
2297,1371,9333,180,Cancelled,27.21,2024-11-11 00:16:05.680615,,
2298,1371,9333,28,Cancelled,43.17,2024-11-11 00:16:05.680615,,
2299,1371,9333,36,Cancelled,38.45,2024-11-11 00:16:05.680615,,
2300,1371,9333,387,Cancelled,34.86,2024-11-11 00:16:05.680615,,
2301,1372,18371,82,Complete,22.58,2024-11-11 11:30:29.398847,2024-11-12 11:30:29.398847,
2302,1373,21028,457,Returned,16.26,2024-11-11 11:57:23.352622,2024-11-15 11:57:23.352622,2024-11-24 11:57:23.352622
2303,1374,13654,234,Complete,53.37,2024-11-11 13:29:56.807594,2024-11-15 13:29:56.807594,
2304,1374,13654,166,Complete,38.34,2024-11-11 13:29:56.807594,2024-11-14 13:29:56.807594,
2305,1375,39189,123,Complete,30.96,2024-11-11 13:51:22.797644,2024-11-13 13:51:22.797644,
2306,1375,39189,371,Complete,30.99,2024-11-11 13:51:22.797644,2024-11-15 13:51:22.797644,
2307,1376,38014,336,Returned,20.91,2024-11-11 18:40:02.214467,2024-11-12 18:40:02.214467,2024-11-16 18:40:02.214467
2308,1376,38014,108,Returned,37.18,2024-11-11 18:40:02.214467,2024-11-12 18:40:02.214467,2024-11-19 18:40:02.214467
2309,1376,38014,419,Returned,8.67,2024-11-11 18:40:02.214467,2024-11-13 18:40:02.214467,2024-11-17 18:40:02.214467
2310,1376,38014,305,Returned,75.25,2024-11-11 18:40:02.214467,2024-11-15 18:40:02.214467,2024-11-21 18:40:02.214467
2311,1377,25157,355,Complete,52.68,2024-11-11 19:57:08.585878,2024-11-15 19:57:08.585878,
2312,1378,26652,129,Processing,50.18,2024-11-12 15:17:39.816764,,
2313,1379,30744,213,Complete,22.42,2024-11-12 23:02:36.181501,2024-11-16 23:02:36.181501,
2314,1380,1563,72,Returned,34.65,2024-11-13 05:32:04.124355,2024-11-16 05:32:04.124355,2024-11-25 05:32:04.124355
2315,1380,1563,404,Returned,25.71,2024-11-13 05:32:04.124355,2024-11-15 05:32:04.124355,2024-11-25 05:32:04.124355
2316,1381,1101,12,Complete,34.97,2024-11-13 06:06:00.850772,2024-11-17 06:06:00.850772,
2317,1381,1101,300,Complete,24.52,2024-11-13 06:06:00.850772,2024-11-16 06:06:00.850772,
2318,1381,1101,126,Complete,24.62,2024-11-13 06:06:00.850772,2024-11-14 06:06:00.850772,
2319,1382,22165,321,Complete,13.31,2024-11-13 23:45:09.621784,2024-11-17 23:45:09.621784,
2320,1383,7983,112,Shipped,40.75,2024-11-14 00:25:24.825604,2024-11-16 00:25:24.825604,
2321,1383,7983,435,Shipped,20.64,2024-11-14 00:25:24.825604,2024-11-16 00:25:24.825604,
2322,1384,34684,359,Shipped,35.79,2024-11-14 09:37:17.125282,2024-11-15 09:37:17.125282,
2323,1384,34684,370,Shipped,71.89,2024-11-14 09:37:17.125282,2024-11-17 09:37:17.125282,
2324,1384,34684,129,Shipped,47.89,2024-11-14 09:37:17.125282,2024-11-15 09:37:17.125282,
2325,1385,36600,33,Returned,46.06,2024-11-14 11:30:10.275150,2024-11-17 11:30:10.275150,2024-11-30 11:30:10.275150
2326,1386,45168,78,Returned,92.0,2024-11-14 13:56:57.834252,2024-11-17 13:56:57.834252,2024-12-01 13:56:57.834252
2327,1387,31189,267,Returned,23.1,2024-11-14 19:35:40.134022,2024-11-18 19:35:40.134022,2024-11-26 19:35:40.134022
2328,1388,3355,442,Processing,41.12,2024-11-14 22:27:52.056615,,
2329,1389,1519,310,Processing,31.85,2024-11-15 02:12:05.943048,,
2330,1390,25325,53,Complete,49.33,2024-11-15 05:17:52.178053,2024-11-16 05:17:52.178053,
2331,1391,40685,464,Complete,18.72,2024-11-15 06:24:59.727310,2024-11-17 06:24:59.727310,
2332,1392,45613,108,Returned,37.2,2024-11-15 06:33:33.510148,2024-11-17 06:33:33.510148,2024-11-26 06:33:33.510148
2333,1392,45613,465,Returned,10.63,2024-11-15 06:33:33.510148,2024-11-17 06:33:33.510148,2024-11-25 06:33:33.510148
2334,1393,26351,307,Complete,53.98,2024-11-15 16:34:34.086779,2024-11-16 16:34:34.086779,
2335,1394,12810,183,Processing,47.78,2024-11-15 22:39:55.273829,,
2336,1395,31478,178,Complete,45.32,2024-11-15 23:34:25.334985,2024-11-17 23:34:25.334985,
2337,1395,31478,259,Complete,33.65,2024-11-15 23:34:25.334985,2024-11-18 23:34:25.334985,
2338,1395,31478,433,Complete,39.03,2024-11-15 23:34:25.334985,2024-11-16 23:34:25.334985,
2339,1396,22307,353,Shipped,31.9,2024-11-16 00:38:51.902493,2024-11-17 00:38:51.902493,
2340,1396,22307,379,Shipped,76.99,2024-11-16 00:38:51.902493,2024-11-19 00:38:51.902493,
2341,1396,22307,377,Shipped,54.48,2024-11-16 00:38:51.902493,2024-11-18 00:38:51.902493,
2342,1397,48295,125,Complete,12.41,2024-11-16 05:27:28.015677,2024-11-18 05:27:28.015677,
2343,1398,5566,198,Complete,85.93,2024-11-16 05:56:35.861519,2024-11-20 05:56:35.861519,
2344,1398,5566,363,Complete,43.51,2024-11-16 05:56:35.861519,2024-11-17 05:56:35.861519,
2345,1399,27330,197,Returned,24.08,2024-11-16 06:07:46.961555,2024-11-20 06:07:46.961555,2024-11-23 06:07:46.961555
2346,1399,27330,336,Returned,20.94,2024-11-16 06:07:46.961555,2024-11-18 06:07:46.961555,2024-11-25 06:07:46.961555
2347,1400,17217,301,Shipped,12.51,2024-11-16 08:58:54.587378,2024-11-17 08:58:54.587378,
2348,1400,17217,34,Shipped,70.98,2024-11-16 08:58:54.587378,2024-11-17 08:58:54.587378,
2349,1401,42031,308,Complete,39.37,2024-11-16 13:26:47.768539,2024-11-19 13:26:47.768539,
2350,1401,42031,391,Complete,20.24,2024-11-16 13:26:47.768539,2024-11-19 13:26:47.768539,
2351,1402,194,147,Complete,63.0,2024-11-16 16:46:23.802425,2024-11-20 16:46:23.802425,
2352,1403,36658,35,Complete,71.61,2024-11-16 17:42:44.757917,2024-11-18 17:42:44.757917,
2353,1403,36658,242,Complete,159.92,2024-11-16 17:42:44.757917,2024-11-18 17:42:44.757917,
2354,1404,893,47,Complete,56.05,2024-11-16 22:56:41.784303,2024-11-17 22:56:41.784303,
2355,1404,893,221,Complete,46.67,2024-11-16 22:56:41.784303,2024-11-18 22:56:41.784303,
2356,1405,32387,114,Complete,29.18,2024-11-17 00:22:13.760080,2024-11-20 00:22:13.760080,
2357,1405,32387,310,Complete,32.82,2024-11-17 00:22:13.760080,2024-11-21 00:22:13.760080,
2358,1406,36084,298,Complete,42.11,2024-11-17 04:36:35.357689,2024-11-20 04:36:35.357689,
2359,1406,36084,297,Complete,26.16,2024-11-17 04:36:35.357689,2024-11-20 04:36:35.357689,
2360,1406,36084,36,Complete,34.7,2024-11-17 04:36:35.357689,2024-11-18 04:36:35.357689,
2361,1407,21981,263,Shipped,41.1,2024-11-17 19:03:03.141436,2024-11-18 19:03:03.141436,
2362,1408,18774,236,Complete,26.07,2024-11-18 02:51:55.696715,2024-11-20 02:51:55.696715,
2363,1409,10525,386,Complete,23.22,2024-11-18 09:27:18.504680,2024-11-21 09:27:18.504680,
2364,1409,10525,81,Complete,60.81,2024-11-18 09:27:18.504680,2024-11-19 09:27:18.504680,
2365,1410,25982,253,Cancelled,56.94,2024-11-18 13:36:19.302595,,
2366,1410,25982,86,Cancelled,13.19,2024-11-18 13:36:19.302595,,
2367,1411,10459,143,Returned,124.08,2024-11-18 15:17:32.135717,2024-11-21 15:17:32.135717,2024-12-01 15:17:32.135717
2368,1412,47545,415,Returned,76.67,2024-11-18 17:45:57.902721,2024-11-19 17:45:57.902721,2024-11-25 17:45:57.902721
2369,1413,49958,194,Complete,21.34,2024-11-18 18:29:50.421939,2024-11-20 18:29:50.421939,
2370,1414,13701,102,Complete,106.11,2024-11-18 22:01:24.588741,2024-11-22 22:01:24.588741,
2371,1414,13701,377,Complete,52.71,2024-11-18 22:01:24.588741,2024-11-19 22:01:24.588741,
2372,1415,11356,475,Returned,29.91,2024-11-19 00:32:17.212570,2024-11-23 00:32:17.212570,2024-11-30 00:32:17.212570
2373,1416,38093,415,Complete,80.31,2024-11-19 05:06:33.307155,2024-11-20 05:06:33.307155,
2374,1417,46119,387,Complete,32.94,2024-11-19 06:28:30.989888,2024-11-20 06:28:30.989888,
2375,1417,46119,348,Complete,49.74,2024-11-19 06:28:30.989888,2024-11-22 06:28:30.989888,
2376,1418,5059,115,Complete,22.74,2024-11-19 08:41:02.925140,2024-11-22 08:41:02.925140,
2377,1418,5059,57,Complete,29.39,2024-11-19 08:41:02.925140,2024-11-23 08:41:02.925140,
2378,1419,33125,66,Complete,17.36,2024-11-19 09:59:01.213878,2024-11-23 09:59:01.213878,
2379,1420,42054,481,Processing,75.78,2024-11-19 17:22:15.455328,,
2380,1421,47740,403,Complete,19.05,2024-11-20 05:03:46.669898,2024-11-21 05:03:46.669898,
2381,1421,47740,183,Complete,45.45,2024-11-20 05:03:46.669898,2024-11-22 05:03:46.669898,
2382,1421,47740,284,Complete,36.43,2024-11-20 05:03:46.669898,2024-11-21 05:03:46.669898,
2383,1422,47590,298,Returned,37.77,2024-11-20 17:29:26.010065,2024-11-21 17:29:26.010065,2024-11-24 17:29:26.010065
2384,1422,47590,272,Returned,40.72,2024-11-20 17:29:26.010065,2024-11-21 17:29:26.010065,2024-12-01 17:29:26.010065
2385,1423,23021,475,Complete,27.84,2024-11-21 00:01:38.407257,2024-11-24 00:01:38.407257,
2386,1424,12198,162,Complete,45.45,2024-11-21 04:08:13.717053,2024-11-24 04:08:13.717053,
2387,1424,12198,104,Complete,16.15,2024-11-21 04:08:13.717053,2024-11-25 04:08:13.717053,
2388,1425,28158,224,Complete,69.89,2024-11-21 08:21:54.148627,2024-11-23 08:21:54.148627,
2389,1425,28158,144,Complete,46.62,2024-11-21 08:21:54.148627,2024-11-22 08:21:54.148627,
2390,1426,26624,96,Cancelled,94.52,2024-11-21 08:52:31.065813,,
2391,1427,346,57,Complete,26.27,2024-11-21 10:16:23.206248,2024-11-23 10:16:23.206248,
2392,1427,346,53,Complete,49.56,2024-11-21 10:16:23.206248,2024-11-23 10:16:23.206248,
2393,1428,16144,14,Complete,74.18,2024-11-21 11:48:20.741878,2024-11-25 11:48:20.741878,
2394,1429,9125,231,Complete,16.82,2024-11-21 22:39:26.901641,2024-11-23 22:39:26.901641,
2395,1430,15100,136,Complete,86.45,2024-11-21 23:32:19.936211,2024-11-24 23:32:19.936211,
2396,1430,15100,179,Complete,24.11,2024-11-21 23:32:19.936211,2024-11-24 23:32:19.936211,
2397,1431,28690,321,Complete,12.68,2024-11-22 04:49:53.659063,2024-11-23 04:49:53.659063,
2398,1432,3798,413,Complete,11.86,2024-11-22 06:08:39.729659,2024-11-24 06:08:39.729659,
2399,1432,3798,30,Complete,68.25,2024-11-22 06:08:39.729659,2024-11-24 06:08:39.729659,
2400,1433,32351,480,Returned,23.35,2024-11-22 09:45:35.484103,2024-11-23 09:45:35.484103,2024-11-26 09:45:35.484103
2401,1433,32351,206,Returned,42.58,2024-11-22 09:45:35.484103,2024-11-26 09:45:35.484103,2024-12-10 09:45:35.484103
2402,1433,32351,362,Returned,59.3,2024-11-22 09:45:35.484103,2024-11-25 09:45:35.484103,2024-11-30 09:45:35.484103
2403,1433,32351,404,Returned,23.79,2024-11-22 09:45:35.484103,2024-11-24 09:45:35.484103,2024-12-08 09:45:35.484103
2404,1434,414,489,Cancelled,16.86,2024-11-22 17:21:53.810458,,
2405,1435,17135,41,Processing,18.32,2024-11-23 06:56:33.376541,,
2406,1436,20901,60,Returned,18.91,2024-11-23 17:19:57.334712,2024-11-25 17:19:57.334712,2024-12-05 17:19:57.334712
2407,1437,41686,56,Returned,50.23,2024-11-24 00:59:43.641634,2024-11-25 00:59:43.641634,2024-12-03 00:59:43.641634
2408,1437,41686,231,Returned,18.3,2024-11-24 00:59:43.641634,2024-11-27 00:59:43.641634,2024-12-02 00:59:43.641634
2409,1437,41686,98,Returned,70.94,2024-11-24 00:59:43.641634,2024-11-26 00:59:43.641634,2024-12-10 00:59:43.641634
2410,1438,35746,438,Complete,22.44,2024-11-24 15:21:40.654672,2024-11-26 15:21:40.654672,
2411,1438,35746,456,Complete,21.48,2024-11-24 15:21:40.654672,2024-11-25 15:21:40.654672,
2412,1438,35746,103,Complete,11.03,2024-11-24 15:21:40.654672,2024-11-25 15:21:40.654672,
2413,1439,10849,204,Returned,51.52,2024-11-24 16:53:01.230039,2024-11-25 16:53:01.230039,2024-11-28 16:53:01.230039
2414,1440,29848,52,Shipped,57.73,2024-11-24 23:52:29.090320,2024-11-27 23:52:29.090320,
2415,1441,966,204,Processing,54.06,2024-11-25 05:25:09.482718,,
2416,1442,48679,313,Returned,29.87,2024-11-25 07:42:49.444849,2024-11-28 07:42:49.444849,2024-12-07 07:42:49.444849
2417,1443,8115,135,Complete,9.82,2024-11-25 18:57:37.171877,2024-11-26 18:57:37.171877,
2418,1443,8115,151,Complete,56.83,2024-11-25 18:57:37.171877,2024-11-28 18:57:37.171877,
2419,1443,8115,189,Complete,57.57,2024-11-25 18:57:37.171877,2024-11-28 18:57:37.171877,
2420,1443,8115,464,Complete,18.67,2024-11-25 18:57:37.171877,2024-11-29 18:57:37.171877,
2421,1444,32018,322,Returned,11.37,2024-11-25 19:09:37.467372,2024-11-27 19:09:37.467372,2024-12-02 19:09:37.467372
2422,1445,48666,283,Complete,14.81,2024-11-25 22:27:22.144068,2024-11-27 22:27:22.144068,
2423,1446,45427,423,Complete,13.53,2024-11-25 22:53:01.407952,2024-11-27 22:53:01.407952,
2424,1447,23699,179,Returned,23.96,2024-11-26 03:22:30.065828,2024-11-28 03:22:30.065828,2024-12-01 03:22:30.065828
2425,1448,2361,203,Returned,9.87,2024-11-26 04:50:18.121844,2024-11-27 04:50:18.121844,2024-12-06 04:50:18.121844
2426,1448,2361,196,Returned,52.96,2024-11-26 04:50:18.121844,2024-11-29 04:50:18.121844,2024-12-10 04:50:18.121844
2427,1449,39628,122,Complete,63.89,2024-11-26 21:49:16.915967,2024-11-29 21:49:16.915967,
2428,1450,26042,100,Returned,98.84,2024-11-26 23:00:48.499578,2024-11-28 23:00:48.499578,2024-12-11 23:00:48.499578
2429,1450,26042,495,Returned,27.0,2024-11-26 23:00:48.499578,2024-11-29 23:00:48.499578,2024-12-13 23:00:48.499578
2430,1451,3841,211,Shipped,17.19,2024-11-27 06:18:42.390949,2024-11-30 06:18:42.390949,
2431,1451,3841,285,Shipped,13.72,2024-11-27 06:18:42.390949,2024-11-28 06:18:42.390949,
2432,1452,25022,434,Processing,46.69,2024-11-27 15:10:30.724697,,
2433,1453,26701,193,Complete,18.56,2024-11-27 16:09:54.802695,2024-12-01 16:09:54.802695,
2434,1453,26701,61,Complete,41.63,2024-11-27 16:09:54.802695,2024-12-01 16:09:54.802695,
